"","taxon","lfc_(Intercept)","lfc_statusRef","se_(Intercept)","se_statusRef","W_(Intercept)","W_statusRef","p_(Intercept)","p_statusRef","q_(Intercept)","q_statusRef","diff_(Intercept)","diff_statusRef","passed_ss_(Intercept)","passed_ss_statusRef"
"247","ASV6143",0.336170490242249,0.110057582427991,0.131334911880073,0.166566960753873,2.5596430182191,0.660740773139384,0.0109245247668946,0.509240954544132,1,1,FALSE,FALSE,TRUE,TRUE
"248","ASV6171",-0.304498318281137,0.544711714005916,0.0678899224749048,0.0878338970744546,-4.48517699211829,6.20161158902214,2.12168294522888e-05,1.61647974401176e-08,0.00396754710757801,3.78256260098752e-06,TRUE,TRUE,FALSE,FALSE
"249","ASV6249",-0.116399615202667,0.0350745563534745,0.113663972721766,0.136359536153858,-1.02406780631887,0.257221147437014,0.307796913216719,0.797434400795612,1,1,FALSE,FALSE,FALSE,TRUE
"250","ASV6321",-0.14334000006243,-0.792684050445838,0.0837301490163884,0.101232236128177,-1.7119281614365,-7.8303520771997,0.0915354044649691,4.86726474980138e-11,1,1.25575430544876e-08,FALSE,TRUE,FALSE,FALSE
"251","ASV6384",-0.475134492697333,0.567727133639773,0.0754370239328448,0.101042392487796,-6.29842573217503,5.61870240462038,2.11179960846449e-08,3.41047465363387e-07,4.9416110838069e-06,7.60535847760353e-05,TRUE,TRUE,FALSE,TRUE
"252","ASV6423",0.177461504905825,-0.498895883594918,0.116417941244738,0.135700043109124,1.52434842094277,-3.67646075980778,0.129446404308458,0.000324849087050555,1,0.0539249484503922,FALSE,FALSE,FALSE,FALSE
"253","ASV651",-0.118073242712801,-0.00106848607800192,0.09224291838271,0.119092919979091,-1.28002501203315,-0.0089718690094215,0.203653237529883,0.99286039411435,1,1,FALSE,FALSE,FALSE,TRUE
"254","ASV6596",-0.48715412781358,0.273987910877383,0.088628061879603,0.108008339175939,-5.49661266964582,2.53672922820408,2.8685569341198e-07,0.0127044689054716,6.33951082440476e-05,1,TRUE,FALSE,TRUE,FALSE
"255","ASV6615",0.300674605114428,-0.143027347701335,0.0654475857395148,0.0943115246206931,4.59412828933264,-1.5165415708904,1.83661075480037e-05,0.133822444183129,0.00347119432657269,1,TRUE,FALSE,TRUE,TRUE
"256","ASV6758",-0.0774588370345709,0.269596273947314,0.118226978245195,0.145575014611209,-0.655170572607603,1.85194055908105,0.51309603980963,0.06547934534917,1,1,FALSE,FALSE,FALSE,TRUE
"257","ASV6786",0.112217733767099,-0.137234352491882,0.0725657006617678,0.101183478556158,1.54642941146743,-1.356292098771,0.126446905312067,0.17930378457794,1,1,FALSE,FALSE,FALSE,TRUE
"258","ASV6873",0.220579414410981,-0.383454555602982,0.120272665189777,0.151936286415897,1.83399456612134,-2.52378523029941,0.0679755565705052,0.0123000866982229,1,1,FALSE,FALSE,FALSE,TRUE
"259","ASV691",0.394173382614731,-1.00991694155668,0.0772862477602812,0.0958321715667161,5.10017492164116,-10.5383914926065,5.25454824251126e-06,2.67317871770202e-14,0.00106141874498727,7.32450968650352e-12,TRUE,TRUE,TRUE,FALSE
"260","ASV6947",0.35311805033435,0.491173130561041,0.0591121403766365,0.0771686816029791,5.97369758706819,6.36492836676996,2.40484549281473e-07,5.9105005080868e-08,5.3387569940487e-05,1.35350461635188e-05,TRUE,TRUE,TRUE,FALSE
"261","ASV6984",0.12436469616997,0.00146597796687062,0.113112523910176,0.140626300736326,1.09947768709264,0.010424635784307,0.272818597390082,0.991692391283608,1,1,FALSE,FALSE,FALSE,TRUE
"262","ASV7009",0.107348872769441,-0.00254607049058215,0.091861807963688,0.10911268138129,1.1685908991893,-0.0233343224485979,0.247190662792166,0.981461025247132,1,1,FALSE,FALSE,FALSE,TRUE
"263","ASV7066",0.392715303740954,-0.365610398917988,0.11509215191618,0.140184256123272,3.41218143203163,-2.60807032850027,0.000785070967053682,0.00981777611534056,0.126396425695643,1,FALSE,FALSE,TRUE,TRUE
"264","ASV7089",-0.480100233033115,1.26038712568741,0.0792954837367043,0.12190736339743,-6.05457222037081,10.3388925046179,2.59742933709631e-08,2.22788262648504e-17,6.05201035543439e-06,6.30490783295265e-15,TRUE,TRUE,FALSE,FALSE
"265","ASV71",0.269168972658751,-0.667543496619315,0.0736372483027526,0.0933432000167028,3.65533719500338,-7.15149573294964,0.000510408644851974,8.7055003074579e-10,0.0831966091108717,2.13284757532718e-07,FALSE,TRUE,TRUE,FALSE
"266","ASV7116",0.0410252014595647,-0.247561356576437,0.0723547503619549,0.0886381179244055,0.567000801665902,-2.79294464247953,0.572979489029946,0.00713464452940107,1,0.970311655998545,FALSE,FALSE,FALSE,FALSE
"267","ASV7400",-0.294813661041652,0.14568233949285,0.0719146148950293,0.0919086041519221,-4.09949579055633,1.58507835949768,0.000151962319016607,0.119253617286409,0.0268973304659394,1,TRUE,FALSE,TRUE,TRUE
"268","ASV7462",-0.548846076838159,0.205920436261636,0.0709305061080557,0.0897942692954936,-7.73780009410966,2.29324697307794,1.02605595816589e-10,0.0251820735126294,2.62670325290468e-08,1,TRUE,FALSE,TRUE,FALSE
"269","ASV7513",-0.424607624604604,-0.368423001921851,0.0658987998869432,0.0849977804965343,-6.44332863926303,-4.33450143956257,3.54148580034689e-08,6.55788765834978e-05,8.14541734079784e-06,0.0119353555381966,TRUE,TRUE,TRUE,FALSE
"270","ASV7606",-0.14425702011306,-0.275427986422627,0.0942877580164554,0.114689137866466,-1.52996553473977,-2.40151762883866,0.130468747067911,0.0189475228240366,1,1,FALSE,FALSE,FALSE,FALSE
"271","ASV7689",-0.285953583473113,0.13979899490635,0.0655397513570679,0.0889746624840336,-4.36305566548775,1.57122253688163,3.88560487387167e-05,0.12017890592632,0.00714951296792388,1,TRUE,FALSE,TRUE,TRUE
"272","ASV7743",0.124650709330349,-0.290035832217556,0.0797991322234739,0.0994510654036776,1.56205595044906,-2.91636727108235,0.120975667683278,0.0042460827193475,1,0.602943746147345,FALSE,FALSE,FALSE,FALSE
"273","ASV7747",-0.0939131612380052,-0.286551630445794,0.0761125165787588,0.0951951006423689,-1.23387276442012,-3.01015103206117,0.220231587186948,0.00332813901876304,1,0.479252018701878,FALSE,FALSE,FALSE,FALSE
"274","ASV78",-0.767142273195414,1.50547812166616,0.0684427675985598,0.0897441411937729,-11.208522099734,16.775224562187,2.28864579235629e-15,2.09475090391705e-22,6.27088947105625e-13,6.07477762135943e-20,TRUE,TRUE,TRUE,FALSE
"275","ASV7822",0.0974781344456167,0.380153837122826,0.129926200020073,0.168996384539773,0.750257718847749,2.24947911257449,0.453908473369965,0.0254811888451895,1,1,FALSE,FALSE,TRUE,FALSE
"276","ASV7924",-0.176957915887635,-0.0535988728693241,0.0855691345878003,0.110371052040062,-2.06801105024689,-0.485624372320643,0.0421828965865869,0.628687923137366,1,1,FALSE,FALSE,TRUE,TRUE
"277","ASV8024",0.431306580637948,0.0783303557251955,0.0897730333469054,0.111754883342095,4.80441135336568,0.700912151511239,3.48169008138456e-06,0.484351126937394,0.00071026477660245,1,TRUE,FALSE,FALSE,TRUE
"278","ASV8066",-0.0855865023023965,-0.0286183395300328,0.0741446077369985,0.0957887090440597,-1.15431863374318,-0.29876527009952,0.250607392747635,0.765623321772984,1,1,FALSE,FALSE,FALSE,TRUE
"279","ASV8082",0.109713848025725,-0.39653977752925,0.0936849184928855,0.110696837057215,1.17109402228979,-3.58221416321311,0.243393582570511,0.000458062846222488,1,0.0737481182418205,FALSE,FALSE,FALSE,TRUE
"280","ASV8399",-0.289030881975618,0.332328641592578,0.0753356841580133,0.0981030512452881,-3.83657340085196,3.38754643585604,0.000314627797166412,0.00128407351395179,0.0534867255182901,0.199031394662527,FALSE,FALSE,TRUE,FALSE
"281","ASV857",-0.264588546226705,1.04974203819904,0.110770587064093,0.15649674148764,-2.38861735086419,6.70775652080872,0.0179070965367879,2.27842293795768e-10,1,5.76441003303294e-08,FALSE,TRUE,FALSE,FALSE
"282","ASV8586",-0.257431887083383,0.280454790539027,0.0886133359482234,0.114715544292193,-2.90511449917426,2.4447845518187,0.00432654735680162,0.0158545506484935,0.631675914093037,1,FALSE,FALSE,TRUE,FALSE
"283","ASV8765",-0.00545268098827243,0.812780210179982,0.0909497882153573,0.123587157457801,-0.0599526518452268,6.57657500098672,0.952277049147475,8.42523462923794e-10,1,2.08103295342177e-07,FALSE,TRUE,TRUE,TRUE
"284","ASV8873",-0.190747368869766,0.837545922746108,0.0980099536380784,0.125239412275917,-1.94620405162254,6.68755871275489,0.0533932211940112,3.65600221199138e-10,1,9.17656555209837e-08,FALSE,TRUE,FALSE,FALSE
"285","ASV9046",0.206838021475762,0.197261246405918,0.123185439986256,0.156319773937061,1.67907848118121,1.26190846773704,0.094449072659055,0.208216988496245,1,1,FALSE,FALSE,FALSE,TRUE
"286","ASV915",-0.275683359555857,-0.446138108741503,0.071576279098279,0.0857364814203185,-3.85160227702428,-5.20359713100816,0.000318338993568419,3.22986255029004e-06,0.0537992899130628,0.000681500998111198,FALSE,TRUE,TRUE,FALSE
"287","ASV916",-0.312494529962919,-0.552734338743437,0.0698819042382907,0.0839632319205688,-4.47175178422932,-6.58305220154384,4.23736423618564e-05,2.28669798116552e-08,0.00775437655221972,5.30513931630401e-06,TRUE,TRUE,TRUE,TRUE
"288","ASV9427",-0.357168034831626,0.0904900805688121,0.0623211392318523,0.0803200807861167,-5.73108963080504,1.12661839583774,3.02565828607781e-07,0.264176960735619,6.65644822937118e-05,1,TRUE,FALSE,TRUE,TRUE
"289","ASV9677",0.880740305085618,-0.0171686323966956,0.0595005284164625,0.0770917214494737,14.802226610847,-0.222703969685617,2.99895754606996e-25,0.824300193070081,8.72696645906357e-23,1,TRUE,FALSE,FALSE,TRUE
"290","ASV9684",1.10959452296952,-0.337450152493561,0.0538748665219388,0.0743080709953526,20.5957730311531,-4.54123149710973,3.50031292774754e-31,2.30837583381104e-05,1.02559168783003e-28,0.00450133287593154,TRUE,TRUE,FALSE,TRUE
"291","ASV9704",0.946887640720235,-0.0644087882365175,0.0877961149834135,0.122611448352031,10.7850744978764,-0.525308110312773,6.13468285786265e-22,0.599912858120778,1.76678866306444e-19,1,TRUE,FALSE,FALSE,FALSE
"292","ASV9710",0.790476164306804,-0.159524986989401,0.0692970371473847,0.0835373704735687,11.4070701554754,-1.90962423266453,5.77352075279347e-19,0.0594770138426359,1.62813285228776e-16,1,TRUE,FALSE,FALSE,TRUE
"293","ASV9784",0.952293186256471,0.0316346542206161,0.0725367939594259,0.104087897678468,13.1284157222215,0.303922501329953,1.5669648939863e-22,0.76189635082961,4.52852854362041e-20,1,TRUE,FALSE,FALSE,TRUE
